episode_hash,operator,decision,score,reason,flags,trim_start,trim_end,n_frames,act_span,progress_dip,cluster,outlier_p,ax_poor_image,ax_jittery,ax_unsteady_camera,ax_hesitant,ax_incomplete
692ea7539cebf0ec017ddcdb,69036806466be157ec64477f,keep,0.3876,,,43,122,124,0.6423,,,,-0.8798,-0.4963,0.3016,-0.2649,-0.6858
692ead19ffdc0ca6345c434b,6846f7cf9cdf020d4a37a294,keep,0.3876,,,9,169,171,0.9412,,,,-0.9596,-0.3323,-0.0044,-0.7063,-0.0645
692e9b6668228e362d908f12,6903bd580e94ce070afd33cd,keep,0.3870,,,0,126,131,0.9692,,,,-0.3140,-1.2106,-0.0718,0.2610,-0.6111
692ef3f44215b056bf36e890,6846f7cf9cdf020d4a37a294,keep,0.3859,,,16,141,153,0.8224,,,,-0.9738,-1.2468,0.1525,-0.3777,0.8548
692eaa0d424dbf22e75ed0c6,6846f7cf9cdf020d4a37a294,keep,0.3858,,,0,191,193,0.9948,0.0492,3,0.9100,-0.7105,0.1466,-0.1755,-0.4729,-0.5257
692eab0bb0d3d3c9d2606a6c,68bc72d1fcdaacc405e3db53,keep,0.3853,,,0,162,174,0.9364,,,,-0.8295,-0.4381,-0.4170,0.1623,-0.5413
692eaa76dfa4113987776a57,6871e269bc1991b1a1e463ba,keep,0.3847,,hesitant,0,208,210,0.9952,,,,-0.2942,-1.2737,-0.6586,1.1012,-0.7834
692eaa76dfa4113987776a58,6871e269bc1991b1a1e463ba,keep,0.3846,,,0,214,216,0.9953,,,,-0.4280,-1.2091,-0.5571,0.0000,0.3204
692eb04f3019385fbbf56883,69070e0b9adc5c8f26f55b5a,keep,0.3804,,,0,112,114,0.9912,,,,-0.7082,-1.0551,0.3010,0.0000,-0.3186
692ea9baf169106feb26af0a,68bc72d1fcdaacc405e3db53,keep,0.3794,,,0,145,147,0.9932,,,,-0.1024,-1.0235,-0.3316,0.4059,-1.0415
692ea4e492a31767e35da2f6,690366b20e94ce070afd1e8a,keep,0.3792,,,7,175,179,0.9438,0.3787,1,0.9474,-0.8752,0.0684,-0.3335,0.1249,-0.1346
692e99e7ba0400c70689fd44,68696b41314bde44018fa510,keep,0.3784,,,0,167,169,0.9940,,,,-1.0575,-0.3270,0.4203,0.0000,-0.9926
692eb1eed52427f961fa1678,69070e0b9adc5c8f26f55b5a,keep,0.3733,,,0,97,105,0.9327,,,,-0.6950,-1.0971,0.0425,0.0000,0.0330
692eaaa7dbc4294a49cc72cc,69070e0b9adc5c8f26f55b5a,keep,0.3708,,,0,102,104,0.9903,,,,-0.3066,-1.1714,-0.2505,0.0000,-0.1279
692e9a34ba0400c70689fd71,68696b41314bde44018fa510,keep,0.3705,,,0,179,181,0.9944,,,,-0.6597,-0.2031,-0.2632,0.0000,-1.0359
692eac0992a31767e35da39f,6846f7cf9cdf020d4a37a294,keep,0.3685,,,0,203,216,0.9442,,,,-0.5771,-0.8354,0.5103,-0.7063,-0.2648
692ede44952b26f4cc71a4a7,670be6761e62a52f6a35360d,keep,0.3652,,,0,332,334,0.9970,,,,-0.4126,-0.5993,-0.4898,-0.1339,-0.4150
692eab4268bf0a1f46230591,6904b8d0466be157ec648ef1,keep,0.3628,,,0,162,170,0.9586,,,,-0.5742,-0.8403,-0.1430,0.3361,-0.6107
692ea7fe4e7eab2cafd26990,690366b20e94ce070afd1e8a,keep,0.3621,,,34,162,164,0.7853,,,,-0.0759,-0.9133,-0.3090,0.1216,-0.8635
692f05f4b07e0e30ff11333e,670be6761e62a52f6a35360d,keep,0.3621,,,0,310,318,0.9779,,,,0.1192,-0.8338,-0.9073,-0.8019,0.2466
692ea02099488ff84776f8b3,6903a36c466be157ec64562d,keep,0.3611,,,0,233,235,0.9957,,,,-0.3910,-0.3350,-1.0092,-0.0830,-0.3462
692eaa8ac7cb0e94dc84bc1a,6903bd580e94ce070afd33cd,keep,0.3611,,,0,127,156,0.8194,,,,-0.6982,-0.7082,-0.2340,-0.5342,0.3503
692ea33595aad87d3e3445bf,6903686e0e94ce070afd1f24,keep,0.3575,,,6,103,105,0.9327,,,,-0.7309,-0.3210,-0.0825,0.0000,-0.8423
692eaea740338017b7f999fa,6903686e0e94ce070afd1f24,keep,0.3570,,,3,95,97,0.9583,0.2212,2,0.0096,-0.5103,-0.1744,0.1670,0.0000,0.4098
692eac1bad0c9ef057d41daf,6903b590466be157ec64580a,keep,0.3554,,,1,201,203,0.9901,,,,-0.5197,-0.8401,-0.2935,-0.2128,0.0582
692eaf87526b2c3ac5f5b4f8,6903bd580e94ce070afd33cd,keep,0.3553,,,0,214,216,0.9953,,,,-1.0524,0.3195,0.0479,-0.2938,-1.1419
692ea772b77ab81b8b41ee7f,6846f7cf9cdf020d4a37a294,keep,0.3532,,,0,177,183,0.9725,,,,-0.6508,-0.7201,-0.3254,-0.4318,0.3410
692eaa8ac7cb0e94dc84bc1d,6903bd580e94ce070afd33cd,keep,0.3527,,,0,130,158,0.8280,0.1662,2,0.8851,-0.2692,-0.7837,-0.1595,0.1242,0.3240
692eaa55a0e165ab2e42e4f4,690362600e94ce070afd1d30,keep,0.3527,,,0,181,187,0.9731,,,,-0.2810,-0.2430,-0.5285,-0.6342,-0.5198
692e9b36b77ab81b8b41ed1e,6903bd580e94ce070afd33cd,keep,0.3524,,,0,156,162,0.9689,,,,-0.2086,-0.9949,-0.0855,-0.5342,-0.0417
692eb1eed52427f961fa1677,69070e0b9adc5c8f26f55b5a,keep,0.3502,,,0,124,126,0.9920,0.2310,1,0.7633,-0.2597,0.5247,-0.5866,0.0000,0.2768
692eaa172fa9ba56c08f81b6,69150bf42756853dcad943f2,keep,0.3487,,,5,117,119,0.9492,,,,-0.6545,-0.2038,-0.1995,0.0000,-0.9542
692eae403b319da763b71bc3,6846f7cf9cdf020d4a37a294,keep,0.3486,,,0,193,209,0.9279,,,,-0.6345,-1.2476,-0.2462,-0.0599,0.6893
692f05bbfbcce321dca7501f,670be6761e62a52f6a35360d,keep,0.3464,,,0,361,380,0.9525,0.3443,4,0.7447,-0.2880,0.1602,-0.4675,-0.2150,0.0605
692ee61fb07e0e30ff1131e7,6846f7cf9cdf020d4a37a294,keep,0.3453,,,1,178,180,0.9888,0.5380,1,0.0896,0.4822,-0.3582,-0.2345,-0.7063,0.3988
692e99e8ba0400c70689fd4f,68696b41314bde44018fa510,keep,0.3446,,,2,200,202,0.9851,,,,-0.6948,-0.7842,-0.3758,0.0000,0.1817
692eae54c621d7f4aac3abda,6846f7cf9cdf020d4a37a294,keep,0.3440,,,6,161,166,0.9394,,,,-0.5620,-0.9905,-0.0571,-0.4347,0.4127
692eabd3d52427f961fa15e2,6903686e0e94ce070afd1f24,keep,0.3419,,,7,120,123,0.9262,0.2311,2,0.3894,-0.0095,0.3151,-0.1435,0.0000,-0.5616
692ea26baf371a654ce7fd40,68696b41314bde44018fa510,keep,0.3418,,hesitant,0,171,173,0.9942,0.7004,4,0.4046,-0.4709,-0.4873,-0.0233,2.0000,-1.1468
692e9e50b8797912ff78a75e,6903bd580e94ce070afd33cd,keep,0.3414,,,0,135,156,0.8710,,,,-0.3847,-0.8233,-0.3073,0.0547,-0.3254
692e9fb79cebf0ec017ddc11,68bc72d1fcdaacc405e3db53,keep,0.3404,,,9,104,109,0.8796,,,,-0.0327,-0.7525,0.1985,0.6802,-2.0833
692e9ee6b05428c72fb3746d,68696b41314bde44018fa510,keep,0.3392,,,0,141,143,0.9930,,,,-0.2769,-0.6550,-0.3128,0.0000,-0.6638
692e9a5a2fa9ba56c08f8055,6903686e0e94ce070afd1f24,keep,0.3388,,,0,92,94,0.9892,0.2541,2,0.3891,0.3112,-0.1682,0.2316,0.0000,-0.6605
692ea1c4a0e165ab2e42e42f,68696b41314bde44018fa510,keep,0.3367,,,0,151,153,0.9934,,,,-0.7510,-0.8011,0.7488,0.0000,-0.7777
692efd3bef7557106e6c4dc8,6904b8d0466be157ec648ef1,keep,0.3348,,unsteady_camera,0,191,193,0.9948,,,,-0.4014,-0.8229,1.5662,0.0000,-2.0734
692eb0fc4e7eab2cafd26a6b,690364170e94ce070afd1da5,keep,0.3327,,,0,219,223,0.9865,,,,-0.6586,0.0553,-0.0691,0.6444,-1.9994
692ea8a096d2056439f01891,6903b590466be157ec64580a,keep,0.3308,,,0,186,188,0.9947,,,,0.0697,-1.0489,-0.4603,-0.2128,-0.1737
692e9fa192a31767e35da22f,69150bf42756853dcad943f2,keep,0.3296,,,0,137,151,0.9133,0.2862,2,0.7030,0.3916,-0.3646,0.2708,0.0000,-0.1415
692e9a32ba0400c70689fd60,68696b41314bde44018fa510,keep,0.3282,,,0,172,174,0.9942,0.4400,4,0.6398,0.4509,0.1334,-0.3353,0.0000,0.0936
692eac0839719ab57395b96e,6903b590466be157ec64580a,keep,0.3270,,,0,221,223,0.9955,0.4126,1,0.8969,-0.4742,0.6641,0.1788,0.3393,-0.4678
692ea8a096d2056439f01889,6903b590466be157ec64580a,keep,0.3246,,,0,199,201,0.9950,,,,-0.3316,-0.8054,-0.1606,-0.2128,-0.1931
692eacf799488ff84776f9fd,6846f7cf9cdf020d4a37a294,keep,0.3213,,,0,174,177,0.9886,,,,-0.4194,-1.2625,-0.0187,0.1160,0.1764
692eaa89c7cb0e94dc84bc10,6903bd580e94ce070afd33cd,keep,0.3202,,,0,142,158,0.9045,,,,-0.4089,-1.0634,-0.1420,0.0472,0.0617
692ea4e492a31767e35da2f8,690366b20e94ce070afd1e8a,keep,0.3197,,hesitant,8,190,201,0.9100,0.4027,1,0.8362,-1.0569,0.0984,0.5174,1.1286,0.0161
692eaa10424dbf22e75ed0db,6846f7cf9cdf020d4a37a294,keep,0.3192,,hesitant,2,184,187,0.9785,0.4511,1,0.7437,0.1014,-0.2403,0.2367,1.3042,0.0388
692eaef496d2056439f01954,690366b20e94ce070afd1e8a,keep,0.3170,,poor_image,0,88,91,0.9778,,,,1.2879,-1.2788,0.0696,-0.2938,-2.0088
692eafeddfa4113987776aaa,690362600e94ce070afd1d30,keep,0.3167,,,0,141,160,0.8868,,,,0.3318,-0.9812,-0.2621,-0.2452,-0.7359
692ea6d199488ff84776f950,69070e0b9adc5c8f26f55b5a,keep,0.3159,,,0,115,117,0.9914,,,,-0.6553,-0.4286,-0.2112,0.0000,-0.3745
692ea7539cebf0ec017ddcd1,69036806466be157ec64477f,keep,0.3159,,poor_image,0,231,233,0.9957,0.5540,1,0.0307,1.0630,-0.2813,0.2160,-0.4830,-0.8004
692ea33095aad87d3e3445a2,6903686e0e94ce070afd1f24,keep,0.3155,,,0,115,117,0.9914,0.2717,1,0.8623,0.0621,-0.2108,-0.4191,0.8001,0.5091
692e9b2baf371a654ce7fc83,6903bd580e94ce070afd33cd,keep,0.3153,,,0,144,146,0.9931,,,,-0.2445,-0.8543,-0.2338,-0.2194,-0.1057
692e9d45ba0400c70689fdc5,6903bd580e94ce070afd33cd,keep,0.3153,,,0,173,180,0.9665,,,,-0.7246,-0.2834,-0.1472,-0.5342,-0.0139
692e994e74b24813e7597421,69150bf42756853dcad943f2,keep,0.3153,,,0,100,102,0.9901,,,,-0.0544,-1.0077,0.7722,0.0000,-1.3861
692ea486c609aae267b278e7,68bc72d1fcdaacc405e3db53,keep,0.3146,,,0,126,128,0.9921,,,,-0.0719,-0.3212,-0.2493,-0.3737,-0.9899
692eb12174b24813e759768c,6846f7cf9cdf020d4a37a294,keep,0.3140,,,0,196,198,0.9949,,,,-0.5901,-0.8131,-0.2302,0.2037,-0.0663
692eb12897ffd8ec9034029d,6846f7cf9cdf020d4a37a294,keep,0.3138,,,0,178,189,0.9468,,,,-0.4551,-0.5939,-0.3850,-0.7063,0.4680
692ea6d099488ff84776f948,69070e0b9adc5c8f26f55b5a,keep,0.3137,,,5,100,102,0.9406,,,,-0.2996,-0.5554,-0.6786,0.0000,-0.2348
692eafefdfa4113987776ac0,690362600e94ce070afd1d30,keep,0.3132,,,0,220,227,0.9735,,,,-0.4692,-0.2935,-0.5464,-0.4175,-0.0845
692eaaa7dbc4294a49cc72cf,69070e0b9adc5c8f26f55b5a,keep,0.3130,,,0,103,105,0.9904,,,,-0.3716,-0.1352,0.2794,0.0000,-1.7102
692ef1f8245e918729007114,6846f7cf9cdf020d4a37a294,keep,0.3130,,,0,171,173,0.9942,,,,-0.0835,0.0657,-0.3699,-0.7063,-1.0880
692e99e8ba0400c70689fd51,68696b41314bde44018fa510,keep,0.3126,,,0,227,229,0.9956,,,,-0.4995,-1.0196,-0.1437,0.0000,0.2341
692e9829ea43f09edf26f450,6871e269bc1991b1a1e463ba,keep,0.3114,,,0,177,179,0.9944,,,,-0.0925,-1.1523,-0.2485,0.9491,-1.0136
692ea4d43b319da763b71abc,69150bf42756853dcad943f2,keep,0.3100,,,0,146,150,0.9799,0.3787,4,0.9823,0.5161,-0.6108,-0.0088,0.0000,0.1917
692ea4da74b24813e7597559,690cb8f69adc5c8f26f64201,keep,0.3086,,,5,198,206,0.9415,,,,-0.7454,-0.6206,-0.2131,0.0000,0.1019
692ee61db07e0e30ff1131d6,6846f7cf9cdf020d4a37a294,keep,0.3083,,,0,170,172,0.9942,,,,-0.1753,-0.8061,-0.3433,-0.4142,0.0717
692f04679ca48e15a25b2b11,67421681889e906244b520b1,keep,0.3082,,,0,205,207,0.9951,,,,-0.2830,-0.0155,-0.3845,0.0000,-1.3250
692eac1dad0c9ef057d41db6,6903b590466be157ec64580a,keep,0.3081,,,0,164,190,0.8677,,,,0.0843,-1.3251,-0.6909,-0.2128,0.6085
692ef15e45175992cd6a0d17,6871d82a1aaf88556f0c6041,keep,0.3075,,,0,98,100,0.9899,,,,-0.1799,-0.5922,-0.5881,0.0000,-0.4061
692eabe04e86f0c01a2072c1,6846f7cf9cdf020d4a37a294,keep,0.3064,,unsteady_camera,2,100,102,0.9703,0.0550,2,0.5850,0.0440,-1.0812,1.9588,-0.7063,-1.9695
692eab4368bf0a1f46230599,6904b8d0466be157ec648ef1,keep,0.3046,,,0,167,172,0.9766,,,,-0.9026,-0.1462,-0.0273,0.4486,-0.9800
692ef187fbcce321dca74eb1,690cb8f69adc5c8f26f64201,keep,0.3043,,,3,177,179,0.9775,,,,-1.3061,-0.5035,0.5966,0.0000,-0.0120
692eb12997ffd8ec903402a9,6846f7cf9cdf020d4a37a294,keep,0.3041,,,0,172,174,0.9942,,,,-0.6958,-0.6542,-0.4124,0.1303,0.1786
692ea7539cebf0ec017ddcd8,69036806466be157ec64477f,keep,0.3024,,,1,211,213,0.9906,,,,0.1720,-0.6285,-0.2737,-0.2300,-0.9286
692eb0d2854d0e0793875cc0,68bc72d1fcdaacc405e3db53,keep,0.3015,,,0,188,190,0.9947,,,,0.1100,0.1576,-0.5475,-0.1952,-1.7690
692eaa01aec602a46af1061d,6871d82a1aaf88556f0c6041,keep,0.3012,,,0,93,95,0.9894,,,,-0.3602,-0.9998,-0.6921,0.0000,0.6233
692ed8783f0f0a8706d6b96a,670be6761e62a52f6a35360d,keep,0.3008,,,0,217,219,0.9954,,,,0.6773,-0.6697,-0.2916,-0.4637,-1.3615
692e9b3a68bf0a1f4623044f,6871e269bc1991b1a1e463ba,keep,0.2991,,,0,173,175,0.9943,,,,0.1063,-0.8034,-0.5778,0.0000,-0.4700
692ed684952b26f4cc71a441,690366b20e94ce070afd1e8a,keep,0.2980,,,10,178,190,0.8889,,,,-0.9185,-0.4683,-0.1746,0.0645,0.1047
692ea4e292a31767e35da2ea,690366b20e94ce070afd1e8a,keep,0.2980,,,0,182,191,0.9579,,,,-0.7123,-0.7405,-0.2736,0.4190,-0.0518
692eaa836974927fef249cfc,6903b590466be157ec64580a,keep,0.2975,,,0,162,164,0.9939,,,,-0.4166,-0.0532,0.0423,-0.2128,-1.2070
692eb2feea43f09edf26f67d,6871d82a1aaf88556f0c6041,keep,0.2962,,,0,94,96,0.9895,,,,-0.1224,-0.6044,-0.4417,0.0000,-0.5413
692ea8fb727c13b350cb7cc4,6903bd580e94ce070afd33cd,keep,0.2960,,,0,147,174,0.8497,0.5074,1,0.9844,0.3110,-0.6343,-0.0782,-0.5342,0.4153
692ea2d3c7cb0e94dc84bb49,69070e0b9adc5c8f26f55b5a,keep,0.2956,,,0,97,99,0.9898,,,,-0.3114,-0.4972,0.0008,0.0000,-0.8572
692eae3f3b319da763b71bb9,6846f7cf9cdf020d4a37a294,keep,0.2956,,,1,202,205,0.9853,,,,-0.7818,-0.5987,-0.1050,-0.2418,0.3481
692eaa59a0e165ab2e42e514,690362600e94ce070afd1d30,keep,0.2947,,,0,154,170,0.9112,,,,0.1033,-0.8600,-0.0939,-0.6342,-0.2000
692eeefdef7557106e6c4c5b,68bc72d1fcdaacc405e3db53,keep,0.2946,,,67,153,158,0.5478,,,,-0.8076,-0.9770,-0.4179,0.8075,0.2253
692ea4e392a31767e35da2f2,690366b20e94ce070afd1e8a,keep,0.2944,,,2,179,183,0.9725,,,,-0.4090,-0.8021,-0.1814,0.1157,-0.1785
692ea25cd52427f961fa14e8,6871e269bc1991b1a1e463ba,keep,0.2942,,,2,190,192,0.9843,0.4273,1,0.0736,-0.2623,-0.6700,-0.7748,0.0000,0.2556
692ea772b77ab81b8b41ee85,6846f7cf9cdf020d4a37a294,keep,0.2941,,,2,158,166,0.9455,,,,-0.4442,-0.8998,0.3361,-0.4036,0.0251
692eaa0e424dbf22e75ed0ce,6846f7cf9cdf020d4a37a294,keep,0.2940,,,0,195,197,0.9949,,,,-0.3923,-0.8284,-0.3830,0.2345,-0.0783
692eddd94cbe80983737fdf9,690366b20e94ce070afd1e8a,keep,0.2933,,,0,121,123,0.9918,,,,0.3889,-0.9405,-0.1406,-0.2938,-0.7912
692eaa57a0e165ab2e42e502,690362600e94ce070afd1d30,keep,0.2920,,,0,197,199,0.9949,,,,-0.5197,-0.9135,-0.3681,-0.1395,0.6132
692eeeb20ba268eb16564a9d,69150bf42756853dcad943f2,keep,0.2918,,,28,100,103,0.7059,,,,-0.1212,-1.0186,0.7698,0.0000,-1.1029
692e9fc05aae241ad236ecc4,690362600e94ce070afd1d30,keep,0.2918,,,0,217,219,0.9954,,,,0.0887,-0.5995,-0.1856,-0.3505,-0.7402
692eaee539719ab57395b98d,6903bd580e94ce070afd33cd,keep,0.2914,,,20,120,122,0.8264,,,,-0.3922,-0.6373,0.1259,-0.5342,-0.0873
692ea4aec609aae267b27905,68696b41314bde44018fa510,keep,0.2913,,,0,156,158,0.9936,,,,-0.4116,-0.4566,-0.1274,0.0000,-0.6094
692eb300ea43f09edf26f687,6871d82a1aaf88556f0c6041,keep,0.2909,,,0,93,95,0.9894,,,,0.1486,-0.7699,0.0460,0.0000,-1.1505
692ea95dc609aae267b27982,690364170e94ce070afd1da5,keep,0.2906,,,32,236,238,0.8608,,,,-0.1963,-0.7590,-0.2791,-0.0095,-0.3129
692eae53c621d7f4aac3abd1,6846f7cf9cdf020d4a37a294,keep,0.2904,,,0,172,174,0.9942,,,,-0.1937,-1.0224,0.2623,-0.7063,0.2357
692e9fa392a31767e35da23b,69150bf42756853dcad943f2,keep,0.2900,,,2,109,122,0.8843,,,,-0.2666,-1.0175,-0.3243,0.7278,-0.5074
692ea697ad0c9ef057d41d08,68bc72d1fcdaacc405e3db53,keep,0.2874,,,6,154,156,0.9548,,,,-0.0844,-0.2531,-0.4167,-0.1561,-0.9326
692ea95ec609aae267b2798e,690364170e94ce070afd1da5,keep,0.2872,,,5,201,203,0.9703,,,,0.5444,-1.0392,-0.4158,-0.7673,-0.0847
692eb0d2854d0e0793875cb6,68bc72d1fcdaacc405e3db53,keep,0.2868,,,0,136,138,0.9927,,,,-0.2665,-0.2214,-0.1076,-0.3737,-0.7942
692ea53baec602a46af1057d,69036806466be157ec64477f,keep,0.2867,,,74,184,194,0.5699,0.3613,2,0.0941,-0.6304,-0.0078,-0.0894,0.0874,0.2527
692ef771fbcce321dca74f18,69150bf42756853dcad943f2,keep,0.2849,,,15,106,118,0.7778,,,,-0.2427,-0.7832,-0.1968,0.0000,-0.2586
692ea26aaf371a654ce7fd3e,68696b41314bde44018fa510,keep,0.2847,,,0,165,170,0.9763,,,,-1.1621,0.1293,0.0923,0.0000,-0.5357
692eab66d3d807884d4dd7e8,69070e0b9adc5c8f26f55b5a,keep,0.2844,,,0,111,117,0.9569,0.1762,2,0.7863,-0.0517,0.1548,-0.5281,0.0000,-0.2726
692ea66fdbc4294a49cc726f,6871e269bc1991b1a1e463ba,keep,0.2842,,,0,211,213,0.9953,0.4192,3,0.4111,-0.2726,0.1926,0.1912,0.5775,0.0864
692eac17aec602a46af10640,69150bf42756853dcad943f2,keep,0.2839,,,0,137,139,0.9928,,,,-0.4506,-0.3162,-0.0138,0.0000,-0.8233
692ed52f245e918729006f3c,690362600e94ce070afd1d30,keep,0.2839,,,0,198,200,0.9950,,,,-0.4228,-0.2694,-0.4214,-0.0773,-0.4503
692ea268af371a654ce7fd2d,68696b41314bde44018fa510,keep,0.2824,,,0,151,153,0.9934,,,,0.1468,-1.3614,0.0563,0.0000,-0.2113
692eac982c8fefa9948e8eb2,6903b590466be157ec64580a,keep,0.2809,,,0,191,193,0.9948,,,,-0.1427,-0.4689,-0.6200,0.1646,-0.5933
692ea167e2322e3b092b5def,6871d82a1aaf88556f0c6041,keep,0.2807,,,0,104,106,0.9905,,,,-0.4099,-1.0568,0.1381,0.0000,0.0974
692ea2f8854d0e0793875b41,69070e0b9adc5c8f26f55b5a,keep,0.2802,,,3,102,104,0.9612,,,,-0.5953,-0.5511,-0.3823,0.0000,0.1406
692ea25bf169106feb26ae0a,6871e269bc1991b1a1e463ba,keep,0.2789,,,0,154,156,0.9935,,,,-0.3919,-0.7202,0.2516,0.0000,-0.5357
692ef515f59fd218b1be00d8,69150bf42756853dcad943f2,keep,0.2787,,,0,182,185,0.9891,,,,-0.7279,0.1004,-0.3074,0.0000,-0.7021
692ea298727c13b350cb7c28,69150bf42756853dcad943f2,keep,0.2783,,,0,193,195,0.9948,,,,-0.2474,-0.1622,-0.2503,0.0000,-1.0836
692ea2305cd6df8b6023c9a3,6871e269bc1991b1a1e463ba,keep,0.2778,,,0,170,172,0.9942,,,,-0.1378,-0.1846,-0.7645,0.0000,-0.6967
692e94935aae241ad236eb98,68696b41314bde44018fa510,keep,0.2778,,,0,188,190,0.9947,,,,-0.5700,-0.2337,-0.2444,0.0000,-0.4944
692eabd4c621d7f4aac3aba6,68bc72d1fcdaacc405e3db53,keep,0.2774,,,0,172,187,0.9247,,,,0.0266,-0.4910,-0.4208,-0.3737,-0.4509
692eae53c621d7f4aac3abcb,6846f7cf9cdf020d4a37a294,keep,0.2771,,,0,174,181,0.9667,,,,-0.5401,-0.5867,-0.1847,-0.1512,0.0865
692eac1dad0c9ef057d41db2,6903b590466be157ec64580a,keep,0.2766,,,0,159,161,0.9938,,,,-0.0342,-0.7002,-0.2660,-0.2128,-0.3559
692eab3ae2322e3b092b5f48,6903bd580e94ce070afd33cd,keep,0.2744,,,5,184,195,0.9227,,,,-0.3744,0.3179,0.0324,-0.5342,-1.3340
692ea164e2322e3b092b5dda,6871d82a1aaf88556f0c6041,keep,0.2742,,,0,93,95,0.9894,,,,0.1419,-1.3818,-0.1450,0.0000,0.0855
692ef7cb0ba268eb16564b2d,68bdae5d259c8771eea61c1b,keep,0.2735,,,27,203,211,0.8381,,,,-0.2047,-0.5580,-0.5615,-0.2248,0.0155
692e9f8f40338017b7f998a6,6871e269bc1991b1a1e463ba,keep,0.2731,,,0,205,211,0.9762,,,,-0.3135,-0.9731,-0.4941,0.5129,-0.0009
692e9ab8d3d807884d4dd613,69150bf42756853dcad943f2,keep,0.2730,,,1,94,96,0.9789,,,,0.0677,-0.0896,0.0269,0.0000,-1.9049
692e9ee6b05428c72fb3747e,68696b41314bde44018fa510,keep,0.2727,,,0,150,152,0.9934,,,,-0.7624,-0.2263,-0.4190,0.0000,-0.0070
692eac0792a31767e35da393,6846f7cf9cdf020d4a37a294,keep,0.2725,,,0,217,219,0.9954,,,,-0.7898,-0.0661,0.0357,-0.4772,-0.1821
692ea3beffdc0ca6345c4245,690366b20e94ce070afd1e8a,keep,0.2723,,,30,164,178,0.7571,,,,-0.5202,-0.9699,-0.2426,0.0888,0.4831
692ea030424dbf22e75ecfd1,6903bd580e94ce070afd33cd,keep,0.2719,,,0,131,134,0.9850,,,,-0.1937,-0.5079,-0.0716,-0.5342,-0.2449
692eab4368bf0a1f46230598,6904b8d0466be157ec648ef1,keep,0.2718,,,2,165,167,0.9819,,,,-0.9983,-0.0935,-0.2168,0.2310,-0.2789
692e9b2aaf371a654ce7fc81,6903bd580e94ce070afd33cd,keep,0.2711,,,2,139,157,0.8782,,,,-0.5949,-0.3813,-0.1968,-0.5342,0.2976
692ea16a92a31767e35da25c,68bc72d1fcdaacc405e3db53,keep,0.2711,,,0,107,109,0.9907,,,,-0.3448,-0.2291,0.5330,-0.3737,-1.1960
692e9b6768228e362d908f16,6903bd580e94ce070afd33cd,keep,0.2697,,,0,124,139,0.8986,,,,-0.6075,-0.3252,-0.0159,-0.2035,-0.2694
692eb0afc609aae267b27a2a,6871d82a1aaf88556f0c6041,keep,0.2691,,,0,110,112,0.9910,0.2560,1,0.8439,-0.1586,-0.7531,-0.2438,0.0000,0.1174
692eacf799488ff84776f9f9,6846f7cf9cdf020d4a37a294,keep,0.2691,,,0,176,178,0.9944,,,,0.1017,0.0225,-0.4770,-0.4531,-1.1397
692ea771b77ab81b8b41ee7b,6846f7cf9cdf020d4a37a294,keep,0.2679,,,0,205,220,0.9361,,,,-0.6162,-1.0545,0.3766,-0.2971,0.5509
692e9d3fa0e165ab2e42e3ce,6903686e0e94ce070afd1f24,keep,0.2674,,hesitant+incomplete,3,84,115,0.7105,0.3181,2,0.0332,-0.5795,-0.7692,-0.0603,1.3559,1.3459
692ea695727c13b350cb7c8a,69070e0b9adc5c8f26f55b5a,keep,0.2672,,,0,134,136,0.9926,,,,-0.3620,-0.6783,0.2004,0.0000,-0.5102
692eae54c621d7f4aac3abd5,6846f7cf9cdf020d4a37a294,keep,0.2664,,,0,180,184,0.9836,,,,-0.2589,-0.7248,-0.2523,-0.4333,0.2964
692e9e50b8797912ff78a760,6903bd580e94ce070afd33cd,keep,0.2660,,hesitant,0,130,166,0.7879,0.1749,3,0.9872,-0.6453,-0.9330,-0.3088,1.3086,0.3396
692ea9bbf169106feb26af17,68bc72d1fcdaacc405e3db53,keep,0.2660,,,0,196,198,0.9949,,,,-0.3129,-0.4991,-0.1550,-0.3737,-0.1154
692ea4e592a31767e35da302,690366b20e94ce070afd1e8a,keep,0.2634,,,3,170,181,0.9278,,,,-0.1610,-0.7194,-0.1502,-0.2938,-0.0795
692e9e50b8797912ff78a762,6903bd580e94ce070afd33cd,keep,0.2627,,,0,191,193,0.9948,,,,-0.5937,-0.1385,-0.1007,-0.2965,-0.3434
692f49135cec8e06f0b2dc95,690362600e94ce070afd1d30,keep,0.2627,,,0,228,230,0.9956,,,,-0.0960,-0.5857,-0.4590,0.1761,-0.5331
692eac120793395ac4f6ffbe,6903bd580e94ce070afd33cd,keep,0.2614,,,40,249,251,0.8360,,,,-0.7573,-0.3506,0.0072,-0.3275,0.1526
692ea4e292a31767e35da2ec,690366b20e94ce070afd1e8a,keep,0.2612,,,1,184,190,0.9683,,,,-0.2360,-0.5108,-0.2126,-0.2938,-0.2022
692ea0f3b05428c72fb37499,690cb8f69adc5c8f26f64201,keep,0.2607,,,5,187,189,0.9681,,,,-0.3221,0.0394,-0.0422,0.0000,-1.3587
692ea968727c13b350cb7ce0,6903686e0e94ce070afd1f24,keep,0.2598,,,0,95,97,0.9896,,,,-0.7681,0.2382,-0.0691,0.0000,-0.9547
